Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
,Andorra,42.5063,1.5218,2020-03-20,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-19,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-18,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-17,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-16,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-15,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-14,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-13,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-12,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-11,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-10,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-09,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-08,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-07,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-06,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-05,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-04,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-03,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-02,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-03-01,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-29,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-28,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-27,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-26,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-25,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-24,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-23,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-22,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-21,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-20,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-19,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-18,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-17,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-16,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-15,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-14,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-13,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-12,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-11,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-10,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-09,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-08,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-07,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-06,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-05,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-04,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-03,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-02,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-02-01,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-31,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-30,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-29,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-28,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-27,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-26,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-25,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-24,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-23,0,AND,150,39,
,Andorra,42.5063,1.5218,2020-01-22,0,AND,150,39,
,Angola,-11.2027,17.8739,2020-04-02,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-04-01,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-31,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-30,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-29,2,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-28,0,AGO,2,202,17
,Angola,-11.2027,17.8739,2020-03-27,0,AGO,2,202,17
