id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1224932032557371398	2020-02-05	02:45:29	shanghaidaily	Shanghai Media Group’s new “About Growth” program is aimed at raising local children and teenagers’ awareness of #coronavirus prevention and control. https://www.shine.cn/news/metro/2002051297/ …	0	0	2	https://twitter.com/shanghaidaily/status/1224932032557371398	China
1224931893520392192	2020-02-05	02:44:56	shanghaidaily	A 4-year-old Chinese national who had previously diagnosed with the novel #coronavirus has fully recovered and will be allowed to return home to China, the Malaysian Health Ministry said late Tuesday. https://www.shine.cn/news/world/2002051296/ …	0	2	10	https://twitter.com/shanghaidaily/status/1224931893520392192	China
1224889385146966016	2020-02-04	23:56:01	shanghaidaily	Central China's Hubei Province reported 3,156 new confirmed cases of novel #coronavirus infection and 65 new deaths on Tuesday, local health authorities said Wednesday. https://www.shine.cn/news/nation/2002051294/ …	0	5	6	https://twitter.com/shanghaidaily/status/1224889385146966016	China
1224877859291815937	2020-02-04	23:10:13	shanghaidaily	While city medical staff are working on the frontline in Wuhan, online grocery shopping platform Dingdong is caring for their families left behind in Shanghai. #coronavirus https://www.shine.cn/news/metro/2002051281/ …	0	3	5	https://twitter.com/shanghaidaily/status/1224877859291815937	China
1224875169568571392	2020-02-04	22:59:32	shanghaidaily	A total of 892 patients infected with the novel #coronavirus had been #discharged from hospital after recovery by the end of Tuesday, Chinese health authorities announced on Wednesday. https://www.shine.cn/news/nation/2002051293/ …	1	1	8	https://twitter.com/shanghaidaily/status/1224875169568571392	China
1224875021622861824	2020-02-04	22:58:56	shanghaidaily	Chinese health authorities on Wednesday said it received reports of 3,887 new confirmed cases of novel #coronavirus infection and 65 deaths on Tuesday from 31 provincial-level regions and the Xinjiang Production and Construction Corps. https://www.shine.cn/news/nation/2002051292/ …	0	1	6	https://twitter.com/shanghaidaily/status/1224875021622861824	China
1224874842068934656	2020-02-04	22:58:14	shanghaidaily	A batch of Remdesivir, an antiviral drug that will be put into clinical trials to test its efficiency on the novel #coronavirus (2019-nCoV), is expected to arrive in China on Tuesday, according to the Ministry of Science and Technology. https://www.shine.cn/news/nation/2002051291/ …	0	4	17	https://twitter.com/shanghaidaily/status/1224874842068934656	China
1224874359648636934	2020-02-04	22:56:19	shanghaidaily	"The World Health Organization said on Tuesday that the novel #coronavirus epidemic has not become a pandemic but an outbreak with multiple foresides, and that fighting against the ""epidemic of information,"" rumors or false information, is crucial. https://www.shine.cn/news/world/2002051290/ …"	0	0	5	https://twitter.com/shanghaidaily/status/1224874359648636934	China
1224874080534269953	2020-02-04	22:55:12	shanghaidaily	Wuhan in central China's Hubei Province plans to convert another eight existing venues, including gymnasiums, exhibition centers and sports centers, into hospitals to receive patients infected with the novel #coronavirus (2019-nCoV). https://www.shine.cn/news/nation/2002051289/ …	0	0	3	https://twitter.com/shanghaidaily/status/1224874080534269953	China
1224873916612501506	2020-02-04	22:54:33	shanghaidaily	The city has confirmed another 14 #coronavirus cases, bringing the total number of infections to 233, the Shanghai Health Commission said on Wednesday. https://www.shine.cn/news/metro/2002051288/ …	0	0	4	https://twitter.com/shanghaidaily/status/1224873916612501506	China
1224873325295370241	2020-02-04	22:52:12	shanghaidaily	#Taiwan on Tuesday confirmed the 11th case of novel #coronavirus infection. https://www.shine.cn/news/nation/2002051287/ …	0	3	4	https://twitter.com/shanghaidaily/status/1224873325295370241	China
1224873208458821632	2020-02-04	22:51:44	shanghaidaily	A central government group to guide the epidemic control work in central China's Hubei Province requires intensified measures to prevent and control the novel #coronavirus epidemic and race against time to win the battle. https://www.shine.cn/news/nation/2002051286/ …	0	1	2	https://twitter.com/shanghaidaily/status/1224873208458821632	China
1224863446623109120	2020-02-04	22:12:57	shanghaidaily	Chinese police chief on Tuesday urged public security authorities across the country to do a solid job in implementing measures to fight the novel #coronavirus epidemic, prevent risks and ensure security and social stability. https://www.shine.cn/news/nation/2002051285/ …	1	1	3	https://twitter.com/shanghaidaily/status/1224863446623109120	China
1224863173498392576	2020-02-04	22:11:52	shanghaidaily	Yang Jiechi, a member of the Political Bureau of the Communist Party of China  Central Committee, on Tuesday night talked over phone with British Cabinet Secretary Mark Sedwill on the novel #coronavirus epidemic control. https://www.shine.cn/news/nation/2002051284/ …	0	0	0	https://twitter.com/shanghaidaily/status/1224863173498392576	China
1224863059094593536	2020-02-04	22:11:24	shanghaidaily	The discipline inspection authorities in China have strengthened supervision and taken strict measures to deal with unqualified and derelict officials during the prevention and control of the novel #coronavirus (2019-nCoV). https://www.shine.cn/news/nation/2002051282/ …	0	0	1	https://twitter.com/shanghaidaily/status/1224863059094593536	China
1224858902191149057	2020-02-04	21:54:53	shanghaidaily	China will expand imports of medical supplies and basic goods to ensure domestic supply, according to the Ministry of Commerce. #coronavirus https://www.shine.cn/news/nation/2002041279/ …	0	0	2	https://twitter.com/shanghaidaily/status/1224858902191149057	China
1224858805072084993	2020-02-04	21:54:30	shanghaidaily	Zhang Qin, full-time deputy director of the Hubei branch of the Red Cross Society of China (#RCSC), has been removed from office for dereliction of duty in the fight against the novel #coronavirus epidemic. https://www.shine.cn/news/nation/2002041278/ …	0	1	6	https://twitter.com/shanghaidaily/status/1224858805072084993	China
1224858189167857671	2020-02-04	21:52:03	shanghaidaily	The current case fatality rate (CFR) of the novel #coronavirus infection on the Chinese mainland has dropped to 2.1 percent, Chinese health authorities said Tuesday. https://www.shine.cn/news/nation/2002041252/ …	0	1	1	https://twitter.com/shanghaidaily/status/1224858189167857671	China
1224838245290168329	2020-02-04	20:32:48	shanghaidaily	#vlog: understanding #China’s media during #coronavirus outbreak. Full video here:  https://www.shine.cn/opinion/2002041277/ … pic.twitter.com/p0ejiTcjGs	0	1	7	https://twitter.com/shanghaidaily/status/1224838245290168329	China
1224707957784547329	2020-02-04	11:55:05	shanghaidaily	No. It's simply because they believe what they want to believe.	0	0	0	https://twitter.com/shanghaidaily/status/1224707957784547329	China
1224694863540543489	2020-02-04	11:03:03	shanghaidaily	This lighthearted take on China's current measures to detect #coronavirus-related fever in transport hubs is doing the rounds here recently. pic.twitter.com/XM1G1Bji17	0	7	24	https://twitter.com/shanghaidaily/status/1224694863540543489	China
