id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1241090885896548353	2020-03-20	16:55:00	pdchina	Rare footage showing the world's 1st captivity-bred #panda #twins of this year being born in SW China's Sichuan on Tuesday. Their squirmy noises will melt your heart! #CuteAnimals pic.twitter.com/as4aFe9alY	21	161	810	https://twitter.com/PDChina/status/1241090885896548353	China
1241083336635924482	2020-03-20	16:25:00	pdchina	#Disinfecting #robots are on duty in a #Wuhan hospital. The robot can spray disinfectant at designated spots and finish operations automatically, depending on the disinfectant concentration in the air. pic.twitter.com/AhPS33BabG	10	134	314	https://twitter.com/PDChina/status/1241083336635924482	China
1241075786523631616	2020-03-20	15:55:00	pdchina	At the peak of spring, #Wuhan is waking up from hibernation. pic.twitter.com/IBeBdXzzT3	28	82	421	https://twitter.com/PDChina/status/1241075786523631616	China
1241068050880888834	2020-03-20	15:24:15	pdchina	#Britain will close all cafes, bars, pubs and restaurants from Friday night, British Prime Minister Boris Johnson said Friday in a move to further strengthen social distancing amid the #COVID_19 outbreak pic.twitter.com/HEhyqJNKyV	10	37	102	https://twitter.com/PDChina/status/1241068050880888834	China
1241050032633270274	2020-03-20	14:12:40	pdchina	U.S. state of #NewYork announced a mandate on Friday that all non-essential workers should stay at home in the face of #COVID_19 #pandemic pic.twitter.com/qiY7qzTPhc	9	10	54	https://twitter.com/PDChina/status/1241050032633270274	China
1241049449486594050	2020-03-20	14:10:20	pdchina	#BREAKING: US and Mexico have agreed to restrict non-essential travel along their border to counter the #COVID_19 outbreak. pic.twitter.com/Gzr72gRu82	3	19	47	https://twitter.com/PDChina/status/1241049449486594050	China
1241046845956202499	2020-03-20	14:00:00	pdchina	After 58 days of lockdown, #Wuhan train station sees one last full-front disinfection work before it reopens to the public. pic.twitter.com/2ezWiAJjaf	270	2750	6208	https://twitter.com/PDChina/status/1241046845956202499	China
1241026915038879744	2020-03-20	12:40:48	pdchina	#BREAKING: New York State now has 7,102 confirmed cases of #Covid_19,  4,408 of them in #NewYorkCity, said New York Gov. Andrew Cuomo pic.twitter.com/Wb2iaI9nSD	27	67	154	https://twitter.com/PDChina/status/1241026915038879744	China
1241021680157216769	2020-03-20	12:20:00	pdchina	Lacking an electricity supply, the Ferris wheel in this India village is generated in the only way possible-- human. pic.twitter.com/x65wHGT7dK	44	115	461	https://twitter.com/PDChina/status/1241021680157216769	China
1241013375422824450	2020-03-20	11:47:00	pdchina	Ripe #watermelons are ready for #harvest in an agricultural base in Weifang, E China's Shandong pic.twitter.com/9kJjKIPlWT	9	41	253	https://twitter.com/PDChina/status/1241013375422824450	China
1241005322354950144	2020-03-20	11:15:00	pdchina	More medical supplies from China have arrived in South Korea to aid the country's fight against #Covid_19 outbreak, including over a million face masks and 10,000 hazmat suits. The supplies will be distributed across the country. #CoronavirusOutbreak #Pandemic pic.twitter.com/HQCG9l5fbK	35	135	432	https://twitter.com/PDChina/status/1241005322354950144	China
1240996514140389378	2020-03-20	10:40:00	pdchina	1,433 people have died of #COVID_19 in #Iran while 19,644 people have been infected with the novel #coronavirus as of Friday, according to Iran's Ministry of Health and Medical Education pic.twitter.com/6jgbgt4p7D	11	20	73	https://twitter.com/PDChina/status/1240996514140389378	China
1240988129965858816	2020-03-20	10:06:41	pdchina	A total of 795 #COVID19 cases have been reported in 36 #African countries so far with a death count of 19, the #Africa Center for Disease Control and Prevention (Africa CDC) disclosed on Friday pic.twitter.com/HVfiBdDJXF	11	29	77	https://twitter.com/PDChina/status/1240988129965858816	China
1240979653378166784	2020-03-20	09:33:00	pdchina	Japan's health authorities said Friday the number of #COVID_19 infections nationwide has risen to 984 cases as of 7:00 p.m. local time with a death toll of 41 people pic.twitter.com/Aj4CRxh7FY	9	22	54	https://twitter.com/PDChina/status/1240979653378166784	China
1240971348295458816	2020-03-20	09:00:00	pdchina	Panda, dragon, koi fish, bull, and more! Creative paintings with auspicious meanings are seen in a blossoming cole flower field in Xiuning County, E China’s Anhui. pic.twitter.com/VgoMAXpHAV	11	29	141	https://twitter.com/PDChina/status/1240971348295458816	China
1240956249220366336	2020-03-20	08:00:00	pdchina	How many times of hand washing do you count as the doctor takes off the protective set? pic.twitter.com/TjwsEmdk2C	61	1281	2203	https://twitter.com/PDChina/status/1240956249220366336	China
1240955836584742912	2020-03-20	07:58:21	pdchina	China never received anti-epidemic funds or assistance from the US government amid the #COVID19 outbreak, said Chinese FM spokesperson on Friday in response to a question about US officials saying 100 million US dollars would be donated to countries including China. pic.twitter.com/WqzacQwdWC	97	163	519	https://twitter.com/PDChina/status/1240955836584742912	China
1240954219810574338	2020-03-20	07:51:56	pdchina	Foreign ministers of China, Japan and South Korea agreed during a special video conference on Fri to strengthen cooperation and explore a joint prevention and control mechanism to effectively prevent the cross-border spread of the #COVID19 pandemic. pic.twitter.com/2itxpSC1ii	21	66	207	https://twitter.com/PDChina/status/1240954219810574338	China
1240951076221665281	2020-03-20	07:39:26	pdchina	Sun Deshun, former president of China CITIC Bank, has been expelled from the Communist Party of China over serious violations of Party discipline and laws, the top anti-graft body announced on Friday. pic.twitter.com/Cz5bF7bDcV	10	11	39	https://twitter.com/PDChina/status/1240951076221665281	China
1240941150476918785	2020-03-20	07:00:00	pdchina	Solidarity and mutual trust between China and the US are required to lift the economic recession, as global #COVID19 outbreak challenges the implementation of the China-US phase-one trade deal: Chinese experts  https://bit.ly/2U3hPS7  pic.twitter.com/uPvb1lqobj	22	24	78	https://twitter.com/PDChina/status/1240941150476918785	China
1240933599609790465	2020-03-20	06:30:00	pdchina	A total of 12,000 medics who were dispatched to aid the #COVID19 fight in Hubei have left the province as of Friday as the epidemic situation in the province has been subdued, according to the National Health Commission. pic.twitter.com/tyTiQvxWwa	36	128	568	https://twitter.com/PDChina/status/1240933599609790465	China
1240926051586510848	2020-03-20	06:00:00	pdchina	The penguins are out！Two penguins at a marine park in Shanghai were “tasked” to inspect the preparation work for the reopening of the park scheduled on March 20. pic.twitter.com/n2wcsiNdhi	12	55	198	https://twitter.com/PDChina/status/1240926051586510848	China
1240923707507261440	2020-03-20	05:50:41	pdchina	The Olympic flame arrived in Japan on Friday amid coronavirus fears, with only four months until the scheduled opening time of the #TokyoGames. #CoronaOutbreak pic.twitter.com/eAaQ3PKNg1	8	31	75	https://twitter.com/PDChina/status/1240923707507261440	China
1240910953031421954	2020-03-20	05:00:00	pdchina	For the first time, China has reported no domestic #COVID19 cases and this is an amazing achievement, #WHO Director-General Tedros Adhanom Ghebreyesus said in a #COVID19 briefing on Thursday. pic.twitter.com/IRjxI2BCEC	330	202	814	https://twitter.com/PDChina/status/1240910953031421954	China
1240903400734240768	2020-03-20	04:30:00	pdchina	#HeartwarmingMoments: Remember to fulfill your words! Netizens urge Sichuan man to fulfill promise to wife that he will do all the housework for one year after she returns from the fight against #COVID19 in Wuhan.  https://bit.ly/3dhj8UY  pic.twitter.com/y2gzozgsJl	6	17	119	https://twitter.com/PDChina/status/1240903400734240768	China
